"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3"
0,0,0,3,1,0,0,0,0,0,0,0,12,11,1,0,0,31,0,2,"http://rosettacode.org//wiki/Word_wrap",0.0226401687178174,0.947366834072414,0.0299445473431892
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Word_wrap",0,0.999936507872942,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Word_wrap",0,0.999936507872942,0
0,1,0,0,0,0,2,1,0,0,0,0,21,20,0,0,1,30.5714285714286,0,0,"http://rosettacode.org//wiki/Word_wrap",0.211106250994166,0.788884418853477,0
0,0,0,2,0,0,11,1,1,1,0,0,67,49,18,0,0,30.9850746268657,0,0,"http://rosettacode.org//wiki/Monads/Writer_monad",0.089191192053968,0.47908402740857,0.431850667377704
0,0,2,7,0,0,0,0,2,0,0,0,20,16,7,3,0,39.4,3,0,"http://rosettacode.org//wiki/XML/XPath",0,0.708649227301458,0.29140528881853
0,0,0,2,2,0,11,2,0,0,0,0,24,24,0,0,0,21,0,1,"http://rosettacode.org//wiki/Y_combinator",0.0767941127578339,0.897319107119153,0.0258490638003503
0,0,0,0,1,0,4,0,0,0,0,0,9,9,0,0,0,19.4444444444444,0,1,"http://rosettacode.org//wiki/Y_combinator",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,0,2,2,0,5,0,0,0,0,0,15,15,0,0,0,22.8,0,1,"http://rosettacode.org//wiki/Y_combinator",0.0424909751201948,0.943156356091448,0.0143025537684719
0,0,0,0,1,0,2,0,0,0,0,0,5,5,0,0,0,18.2,0,1,"http://rosettacode.org//wiki/Y_combinator",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,0,1,0,2,0,0,0,0,0,5,5,0,0,0,20.6,0,1,"http://rosettacode.org//wiki/Y_combinator",0.00437637774504638,0.994086632727323,0.00147309817749795
4,0,0,7,1,0,4,4,5,0,0,0,57,51,15,9,0,38.3684210526316,9,4,"http://rosettacode.org//wiki/Yin_and_yang",0,0.218871685926955,0.781379428237676
0,0,0,4,0,0,14,17,3,1,0,0,67,61,5,0,1,34.1044776119403,0,0,"http://rosettacode.org//wiki/Yin_and_yang",0.352874041662035,0.511770396649741,0.135430354852453
0,0,1,1,0,0,16,1,2,1,0,0,83,76,8,2,1,26.7228915662651,2,2.5,"http://rosettacode.org//wiki/Yin_and_yang",0.357917341321513,0.330654193582778,0.311574425462444
7,0,1,4,0,0,6,0,0,1,0,0,29,27,2,0,0,21.7241379310345,0,1,"http://rosettacode.org//wiki/Zig-zag_matrix",0.0790185570657393,0.849716758781626,0.0712454520998552
0,0,0,0,0,0,11,0,1,0,0,0,59,25,34,0,0,38.3898305084746,0,0,"http://rosettacode.org//wiki/Zig-zag_matrix",0,0.286849009505825,0.713375357340044
0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,16.5714285714286,0,0,"http://rosettacode.org//wiki/Zig-zag_matrix",0.0119992972200755,0.983900577400149,0.00403898929569256
0,0,2,1,2,1,8,5,0,2,0,0,57,51,8,2,0,22.9824561403509,2,2.5,"http://rosettacode.org//wiki/Fibonacci_word/fractal",0.104550092005885,0.574278408722239,0.321257360175039
1,0,0,3,0,0,2,0,0,0,0,0,7,7,0,0,0,26.7142857142857,0,0,"http://rosettacode.org//wiki/Non-decimal_radices/Output",0.0119992972200755,0.983900577400149,0.00403898929569256
