"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3","X4","X5","X6"
0,5,0,0,0,0,2,0,0,0,0,0,21,17,4,0,0,27.3333333333333,0,0,"http://rosettacode.org//wiki/Sum_digits_of_an_integer",0,0.109431807178009,0.114229949647709,0.775956592714308,1.87607181349869e-19,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,24,0,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,1.06891933418362e-15,0,0.999893656018125,0,0
3,0,0,2,0,3,11,1,0,0,0,0,49,44,5,0,0,32.530612244898,0,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0.327806886680548,0.137173572012847,0.534417489500148,3.70186015921228e-21,0
0,0,0,0,0,0,0,1,0,0,0,0,11,11,0,0,0,20.4545454545455,0,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0.0824237264258596,0,0.91740081682762,0,0
1,0,1,1,1,0,4,3,0,0,0,0,6,6,0,0,0,25.8333333333333,0,1,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0.041211863212936,0,0.958647236422867,0,0
0,0,0,0,1,3,3,3,0,0,0,0,8,7,0,0,1,20.25,0,1,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0,0,0.894278582016987,0,0.105676732747469
0,0,0,1,0,0,2,1,0,0,0,0,3,3,0,0,0,37.3333333333333,0,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0.0164847452851751,0,0.983395088180022,0,0
1,0,0,0,0,0,4,2,0,0,0,0,8,8,1,1,0,20.625,1,3,"http://rosettacode.org//wiki/Sum_of_a_series",0,0.0455086375342141,0,0.914555050964221,0.0398194854386649,0
0,0,0,0,0,0,6,0,0,0,0,0,21,20,0,0,1,20.2857142857143,0,0,"http://rosettacode.org//wiki/Sum_of_a_series",0,0.0555365250990345,0,0.827957131798172,0,0.116417672632979
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Sum_of_a_series",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,1,0,0,0,0,0,9,9,1,1,0,22.2222222222222,1,1,"http://rosettacode.org//wiki/Sum_of_squares",0,0.0537705273703751,0,0.906342040807396,0.0397636306027209,0
1,0,0,0,0,0,1,0,0,0,0,0,7,7,1,1,0,23,1,1,"http://rosettacode.org//wiki/Sum_of_squares",0,0.0372467476980588,0,0.92276806112104,0.0398753402746088,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,46,0,0,"http://rosettacode.org//wiki/Sum_of_squares",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,2,0,0,0,0,0,5,5,0,0,0,22.4,0,0,"http://rosettacode.org//wiki/Sum_of_squares",0,0.0329694905703491,0,0.966896520341919,0,0
1,0,0,4,0,0,5,2,1,1,0,0,73,72,3,3,1,32.3972602739726,3,3,"http://rosettacode.org//wiki/Sutherland-Hodgman_polygon_clipping",0,0.449052986984437,0,0.31859557990529,0.115839708842166,0.116172886761869
0,0,1,2,0,0,6,1,0,0,0,0,15,13,2,0,0,29.6,0,2,"http://rosettacode.org//wiki/Symmetric_difference",0,0.0879362736251853,0.0561386504678913,0.85565471786392,0,0
4,0,2,3,1,0,14,0,0,0,0,0,30,22,7,0,1,25.1,0,2,"http://rosettacode.org//wiki/Symmetric_difference",0,0.0328283494779286,0.19928891269872,0.650994820578192,0,0.116498069855652
0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,58,2,0,"http://rosettacode.org//wiki/System_time",0,0,0,0.920327744278879,0.0796228502040992,0
0,0,1,4,1,0,4,0,0,0,0,0,25,23,2,0,0,27.96,0,0,"http://rosettacode.org//wiki/Take_notes_on_the_command_line",0,0.170987198715633,0.053697839577983,0.774978701608182,8.52347671794033e-18,0
0,0,1,2,1,0,0,0,0,0,0,0,7,7,0,0,0,27.1428571428571,0,0,"http://rosettacode.org//wiki/User_input/Text",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,1,2,1,0,0,0,0,0,0,0,7,7,0,0,0,21.1428571428571,0,0,"http://rosettacode.org//wiki/User_input/Text",0,0.0494542358555174,0,0.950397952503821,0,0
2,0,1,3,0,0,3,0,2,0,0,0,33,33,0,0,0,27.1212121212121,0,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0,0.26375592456274,0,0.735916570608516,0,0
0,2,0,0,0,0,1,0,0,0,0,0,70,70,3,3,0,34.6285714285714,3,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0,0.533096624738313,0,0.349653353328887,0.116777424190683,0
0,2,0,0,0,0,17,0,3,0,0,0,25,25,0,0,0,40.96,0,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0,0.197816943422061,0,0.801910841960913,0,0
0,0,0,0,0,0,0,1,0,0,0,0,38,37,1,0,0,24.3684210526316,0,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0,0.293120912083947,0.0207468925642204,0.685746138173798,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,54,0,0,"http://rosettacode.org//wiki/Tokenize_a_string",0,1.06891933418362e-15,0,0.999893656018125,0,0
4,0,2,4,0,0,9,9,1,0,0,0,13,13,0,0,0,33.2307692307692,0,3,"http://rosettacode.org//wiki/Tokenize_a_string_with_escaping",0,0.098908471711028,0,0.900902248989522,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,57,3,0,"http://rosettacode.org//wiki/Substring/Top_and_tail",0,0,0,0.880385344581943,0.119593451756356,0
0,0,1,6,0,5,5,1,0,0,0,0,109,104,4,2,3,18.8623853211009,2,1.25,"http://rosettacode.org//wiki/Top_rank_per_group",0.0168680777555071,0.490523748925744,0,0.0609375605147164,0.0820818766191259,0.349300798155925
0,0,0,0,1,0,5,0,0,0,0,0,33,33,0,0,0,26.7575757575758,0,0,"http://rosettacode.org//wiki/Top_rank_per_group",0,0.26375592456274,0,0.735916570608516,0,0
0,0,0,0,0,0,4,0,0,0,0,0,8,8,0,0,0,23.25,0,4,"http://rosettacode.org//wiki/Towers_of_Hanoi",0,0.0576966084981043,0,0.942148668584769,0,0
0,1,0,0,0,0,5,0,0,0,0,0,14,13,1,0,0,25.7142857142857,0,0,"http://rosettacode.org//wiki/Towers_of_Hanoi",0,0.0937986918668606,0.0266048387000005,0.879368577187581,5.12441497307525e-18,0
0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,24.4,0,0,"http://rosettacode.org//wiki/Towers_of_Hanoi",0,0.0329694905703491,0,0.966896520341919,0,0
1,0,1,1,0,0,0,3,0,0,0,0,12,12,0,0,0,25.4166666666667,0,0,"http://rosettacode.org//wiki/Singly-linked_list/Traversal",0,0.0906660990684409,0,0.909151532908574,0,0
0,0,0,0,0,0,8,3,0,0,0,0,37,30,7,0,0,24.6486486486486,0,0,"http://rosettacode.org//wiki/Singly-linked_list/Traversal",0,0.199810755070559,0.1996583307945,0.599936193610872,1.09458571989753e-17,0
7,0,1,3,0,0,4,8,0,0,0,0,60,59,1,0,0,27.8333333333333,0,2,"http://rosettacode.org//wiki/Tree_traversal",0,0.475832947282946,0.0153771086064225,0.508258902411159,7.88137969380716e-21,0
0,2,0,1,0,18,10,0,0,0,0,0,76,72,1,0,3,26.1184210526316,0,0,"http://rosettacode.org//wiki/Tree_traversal",0,0.282174153339739,0.00523785402642136,0.362933523166861,0,0.349494209566958
0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,31.7142857142857,0,0,"http://rosettacode.org//wiki/Tree_traversal",0,0.0494542358555174,0,0.950397952503821,0,0
0,4,0,4,0,2,4,0,0,0,0,0,98,87,12,1,0,32.5408163265306,1,0,"http://rosettacode.org//wiki/Tree_traversal",0,0.638722441712767,0.296560795843185,0.0217408316931749,0.0418855942858384,0
0,0,0,0,0,0,0,0,1,0,0,0,21,15,7,1,0,33.3333333333333,1,0,"http://rosettacode.org//wiki/Trigonometric_functions",7.01650054626788e-16,0.0700678722699174,0.166465575411072,0.721177445352797,0.0418855942858384,0
10,0,10,1,1,3,4,0,4,2,0,3,76,71,0,0,5,31.6184210526316,0,0.6,"http://rosettacode.org//wiki/Truth_table",0,0.0715621136833762,0,0.346433933923813,0,0.582158853640347
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,47,0,0,"http://rosettacode.org//wiki/URL_decoding",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,36,1,0,"http://rosettacode.org//wiki/URL_encoding",0,0,0,0.95995125632119,0.0399706015522568,0
0,0,0,0,0,0,3,0,4,0,0,0,41,41,10,10,0,78.0487804878049,10,0,"http://rosettacode.org//wiki/URL_parser",0,0.207229680257374,0,0.392897910183744,0.399870499464969,0
0,0,0,1,0,0,3,0,0,0,0,0,9,9,1,1,0,20.5555555555556,1,0,"http://rosettacode.org//wiki/Undefined_values",0,0.0537705273703751,0,0.906342040807396,0.0397636306027209,0
0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,2,0,22.3333333333333,2,0,"http://rosettacode.org//wiki/Undefined_values",0,0,0,0.920008856624254,0.0799412031045128,0
0,0,0,0,0,0,1,1,0,0,0,0,6,6,1,1,0,36.8333333333333,1,0,"http://rosettacode.org//wiki/Unicode_variable_names",0,0.0289848578618977,0,0.930981071277864,0.0399311951105529,0
0,0,1,0,0,0,2,1,0,0,0,0,10,10,1,1,0,18,1,0,"http://rosettacode.org//wiki/Queue/Usage",0,0.0620324172065419,0,0.898129030650566,0.0397077757667769,0
8,0,0,6,0,0,1,10,4,1,0,0,118,93,32,7,0,35.4322033898305,7,0,"http://rosettacode.org//wiki/Using_the_Meetup.com_API",0.306243325525313,0,0.410572600820289,0,0.282314963649495,0
0,0,0,1,0,0,2,1,0,0,0,0,9,9,1,1,0,20.6666666666667,1,0,"http://rosettacode.org//wiki/Closures/Value_capture",0,0.0537705273703751,0,0.906342040807396,0.0397636306027209,0
0,2,0,1,0,0,5,1,0,0,0,0,17,16,1,0,0,22.4117647058824,0,0,"http://rosettacode.org//wiki/Closures/Value_capture",0,0.118713969393994,0.0258725954330279,0.855165772310861,7.67801500768699e-18,0
0,0,0,2,0,0,8,2,2,0,0,0,51,39,15,3,0,22.8823529411765,3,0.166666666666667,"http://rosettacode.org//wiki/Variables",0,0.212157756223642,0.323170179981836,0.338298586466384,0.125656782857515,0
1,0,0,1,0,0,1,1,0,0,0,0,7,7,0,0,0,26.5714285714286,0,0,"http://rosettacode.org//wiki/Variadic_function",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,35,0,0,"http://rosettacode.org//wiki/Variadic_function",0,0.00824237264258803,0,0.991644372099074,0,0
0,0,3,0,0,0,15,0,0,1,0,0,61,53,6,1,3,21.8524590163934,1,2,"http://rosettacode.org//wiki/Vector_products",0.051262008856321,0,0.0812469077491122,0.479500324328478,0.0390261361313613,0.348893517090636
0,0,0,4,0,0,4,0,3,0,0,0,22,18,4,0,0,28.3636363636364,0,2,"http://rosettacode.org//wiki/Vigen%C3%A8re_cipher",0,0.117736899687056,0.113985868558718,0.767888991088732,5.56673219016257e-18,0
0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,2,0,36.1428571428571,2,0,"http://rosettacode.org//wiki/Web_scraping",0,0.024922156379156,0,0.894920527164896,0.0800858095648819,0
0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,27.7142857142857,0,0,"http://rosettacode.org//wiki/Hello_world/Web_server",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,10.6,0,0,"http://rosettacode.org//wiki/Loops/While",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,3,0,0,0,0,0,18,18,0,0,0,19.8333333333333,0,3,"http://rosettacode.org//wiki/Loops/While",0,0.140120334923957,0,0.859655829394269,0,0
0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,1.9,0,0,"http://rosettacode.org//wiki/Loops/While",0,0.0741813537832726,0,0.925650100746671,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,1,34.8421052631579,0,0,"http://rosettacode.org//wiki/Guess_the_number/With_feedback",0,0.0390468841540845,0,0.844454963718614,0,0.116423311871015
0,0,0,3,1,0,0,0,0,0,0,0,12,11,1,0,0,31,0,2,"http://rosettacode.org//wiki/Word_wrap",0,0.0771885068487734,0.0270930008779823,0.895503780438727,3.79447716661493e-18,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Word_wrap",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Word_wrap",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,1,0,0,0,0,2,1,0,0,0,0,21,20,0,0,1,30.5714285714286,0,0,"http://rosettacode.org//wiki/Word_wrap",0,0.0555365250990345,0,0.827957131798172,0,0.116417672632979
0,0,0,2,0,0,11,1,1,1,0,0,67,49,18,0,0,30.9850746268657,0,0,"http://rosettacode.org//wiki/Monads/Writer_monad",0,0.29312091208394,0.519892719550471,0.18579931016474,0,0
0,0,2,7,0,0,0,0,2,0,0,0,20,16,7,3,0,39.4,3,0,"http://rosettacode.org//wiki/XML/XPath",3.69960937894125e-16,0.0680399744490371,0.0925135508854994,0.713564298443846,0.125656782857515,0
0,0,0,2,2,0,11,2,0,0,0,0,24,24,0,0,0,21,0,1,"http://rosettacode.org//wiki/Y_combinator",0,0.189574570779468,0,0.81016012587997,0,0
0,0,0,0,1,0,4,0,0,0,0,0,9,9,0,0,0,19.4444444444444,0,1,"http://rosettacode.org//wiki/Y_combinator",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,2,2,0,5,0,0,0,0,0,15,15,0,0,0,22.8,0,1,"http://rosettacode.org//wiki/Y_combinator",0,0.115393216996208,0,0.884403681151413,0,0
0,0,0,0,1,0,2,0,0,0,0,0,5,5,0,0,0,18.2,0,1,"http://rosettacode.org//wiki/Y_combinator",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,1,0,2,0,0,0,0,0,5,5,0,0,0,20.6,0,1,"http://rosettacode.org//wiki/Y_combinator",0,0.0329694905703491,0,0.966896520341919,0,0
4,0,0,7,1,0,4,4,5,0,0,0,57,51,15,9,0,38.3684210526316,9,4,"http://rosettacode.org//wiki/Yin_and_yang",0,0.280819895342417,0.0991173766042024,0.242850731109351,0.376970348572545,0
0,0,0,4,0,0,14,17,3,1,0,0,67,61,5,0,1,34.1044776119403,0,0,"http://rosettacode.org//wiki/Yin_and_yang",0,0.368451793814051,0.130702126692296,0.383786075828109,0,0.116498069855652
0,0,1,1,0,0,16,1,2,1,0,0,83,76,8,2,1,26.7228915662651,2,2.5,"http://rosettacode.org//wiki/Yin_and_yang",0,0.465151970759171,0.142261502814528,0.192082638491139,0.0833993791607667,0.116500181370925
7,0,1,4,0,0,6,0,0,1,0,0,29,27,2,0,0,21.7241379310345,0,1,"http://rosettacode.org//wiki/Zig-zag_matrix",0,0.204207568751813,0.0527215152220194,0.742708295105886,6.72528233405865e-18,0
0,0,0,0,0,0,11,0,1,0,0,0,59,25,34,0,0,38.3898305084746,0,0,"http://rosettacode.org//wiki/Zig-zag_matrix",0,0,0.998291653972501,5.60031862894928e-16,0,0
0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,16.5714285714286,0,0,"http://rosettacode.org//wiki/Zig-zag_matrix",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,2,1,2,1,8,5,0,2,0,0,57,51,8,2,0,22.9824561403509,2,2.5,"http://rosettacode.org//wiki/Fibonacci_word/fractal",0,0.358022289188898,0.150358496257002,0.407257154866784,0.0837711885716767,0
1,0,0,3,0,0,2,0,0,0,0,0,7,7,0,0,0,26.7142857142857,0,0,"http://rosettacode.org//wiki/Non-decimal_radices/Output",0,0.0494542358555174,0,0.950397952503821,0,0
