"no.cond.assign","no.constant.condition","no.empty","no.irregular.whitespace","complexity","curly","dot.location","eqeqeq","vars.on.top","no.undef","no.unused.vars","no.use.before.define","id.length","semi","max.depth","max.len","max.params","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","mixLOC.1","codePerLine","paremeter","Url","X1","X2","X3","X4","X5"
0,0,0,0,0,2,0,0,0,7,0,0,1,1,0,1,0,0,0,0,15,15,2,2,0,2,24.8,0,"http://rosettacode.org//wiki/Respond_to_an_unknown_method_call",0.0704713865333466,0,0,0.928663348575982,0
0,0,0,0,0,1,0,1,0,4,0,0,0,3,0,2,0,0,0,0,17,16,5,4,0,4,31.64705882,0,"http://rosettacode.org//wiki/Respond_to_an_unknown_method_call",0.0744152885559532,0,0,0.924702324742415,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,27.33333333,1,"http://rosettacode.org//wiki/User:Frap/Reverse_domain_name_notation",0,0.0749361316901366,0,0.924368231396987,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,21,0,0,1,0,22.40909091,1,"http://rosettacode.org//wiki/Reverse_words_in_a_string",0,0,0.000382713300811069,0.999028247650867,0
0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,7,7,1,1,0,1,36.28571429,1,"http://rosettacode.org//wiki/Averages/Root_mean_square",0.0101205483303293,0,0.00438996131358006,0.984857117298493,0
0,0,0,0,0,2,0,0,4,5,0,0,8,9,0,3,0,0,0,0,22,21,0,0,1,0,26.40909091,1,"http://rosettacode.org//wiki/Roots_of_unity",0.193095562765048,0,0.00882860064270318,0.796717494333822,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,6,6,1,1,0,1,39.33333333,1,"http://rosettacode.org//wiki/Rot-13",0.00808362073292146,0,0.00489233270599501,0.986399226663506,0
0,0,0,0,0,3,0,0,0,22,0,0,1,0,0,2,0,1,0,0,45,44,0,0,1,0,31.55555556,1,"http://rosettacode.org//wiki/Rot-13",0.172565448887606,0,0,0.82616157404394,0
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,14,14,0,0,0,0,25.14285714,1,"http://rosettacode.org//wiki/Run-length_encoding",0.044558917161738,0.124605318432792,0,0.829876762646481,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,25.57142857,1,"http://rosettacode.org//wiki/Run-length_encoding",0,0.0747444201444494,0,0.924558580761111,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,7,0,0,0,0,23,1,"http://rosettacode.org//wiki/Run-length_encoding",0,0.0745527085987628,0,0.924748930125235,0
0,0,0,0,1,11,0,8,9,3,0,0,13,26,0,6,0,2,0,0,38,38,0,0,0,0,38.31578947,0,"http://rosettacode.org//wiki/S-Expressions",0.856793444884269,0,0,0.139220833499252,0
0,0,0,0,0,4,0,2,8,3,0,1,3,0,0,3,0,1,0,0,37,36,0,0,1,0,30.16216216,1,"http://rosettacode.org//wiki/SEDOLs",0.262745480321704,0.0185841364856835,0.0109167110708938,0.704818191265275,0.00127114465413871
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,16,1,0,0,0,32.64705882,0,"http://rosettacode.org//wiki/Sailors_coconuts_and_a_monkey_problem",0.0830775085424018,0,0,0.915551800332151,0.00045405172390278
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,22,0,"http://rosettacode.org//wiki/Sailors_coconuts_and_a_monkey_problem",0,0,0,0.999413012674469,0
0,0,0,0,0,2,0,1,3,1,0,0,2,3,0,3,0,0,0,0,15,15,0,0,0,0,30.6,0,"http://rosettacode.org//wiki/Search_a_list",0.129949376034501,0,0,0.868944006417159,0
0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,1,0,0,40,39,1,0,0,0,30.65,0,"http://rosettacode.org//wiki/Search_a_list",0.048619070440133,0.0580451077785671,0.0119764640237826,0.875463381563785,0.00503306038796905
0,0,0,0,1,1,0,1,4,0,1,0,2,0,0,0,0,1,0,0,16,16,0,0,0,0,23.8125,1,"http://rosettacode.org//wiki/Sorting_algorithms/Selection_sort",0.138806746301824,0.139801891617896,0,0.715023680727543,0.00502995742526784
0,0,0,0,1,7,0,1,1,4,3,0,3,4,0,1,0,1,0,0,28,28,1,1,0,1,26.07142857,1,"http://rosettacode.org//wiki/Self-describing_numbers",0.284439224493096,0.229365392304418,0,0.4841377722159,0
0,0,0,0,0,2,0,0,1,2,0,0,2,0,0,3,0,0,0,0,7,7,0,0,0,0,40.14285714,0,"http://rosettacode.org//wiki/Sequence_of_non-squares",0.0724529547407597,0,0.00243558642323035,0.924232116258349,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,"http://rosettacode.org//wiki/Show_the_epoch",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,7,9,1,0,4,2,0,0,11,0,1,0,0,77,73,1,1,4,1,28.68831169,0.2,"http://rosettacode.org//wiki/Parsing/Shunting-yard_algorithm",0.308749707844734,0.164816827355255,0.0592146101991167,0.462371134950458,0.00278153865960272
0,0,0,0,0,0,0,0,0,0,0,4,14,2,0,3,1,0,0,0,70,54,16,0,0,0,27.02857143,1.25,"http://rosettacode.org//wiki/Sierpinski_triangle",0,0.611955268935493,0.058490331469963,0.328071860669984,0
0,0,0,0,1,1,0,1,0,3,0,0,6,0,0,1,0,1,0,1,21,21,0,0,0,0,25.80952381,1,"http://rosettacode.org//wiki/Sierpinski_triangle",0.158818725474799,0.0265208457478116,0,0.813306817548345,8.48874142525209e-05
0,0,0,0,1,5,0,2,9,4,0,0,6,1,1,4,0,1,0,0,25,25,3,3,0,3,31.24,1,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0.410892299166219,0,0,0.57505280365238,0.0118684778736906
0,0,0,0,1,6,0,2,9,0,1,0,5,1,1,1,0,1,0,16,22,22,0,0,0,0,32.18181818,1,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0.513670941241739,0,0,0.483701206639897,0
0,0,0,0,1,3,0,0,3,0,1,0,17,0,0,16,0,1,0,1,42,42,23,23,0,23,45.66666667,0,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0.277234130714296,0.298109076309454,0.0186333296090393,0.403862620920294,0
0,0,0,0,0,2,0,2,2,5,0,0,1,0,0,1,0,0,0,0,6,6,0,0,0,0,34.83333333,0,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0.122646786496297,0,0,0.876280499451858,0
0,0,0,0,1,9,0,1,10,0,1,0,10,0,8,20,0,1,0,20,56,55,16,15,0,15,49.57142857,0,"http://rosettacode.org//wiki/Sieve_of_Eratosthenes",0.909842941211526,0,0,0.0299871686685314,0.0561545229305126
0,0,0,0,0,3,0,0,8,1,0,0,4,1,0,2,0,1,0,0,23,22,2,1,0,1,28.86956522,1,"http://rosettacode.org//wiki/Averages/Simple_moving_average",0.18492416174468,0.030485753185079,0.00123654348025856,0.777034516469662,0.00495675330748224
0,0,0,0,0,0,1,0,0,8,1,0,1,0,0,1,1,0,0,0,18,17,1,0,0,0,31.72222222,0,"http://rosettacode.org//wiki/Averages/Simple_moving_average",0,0.487954399763126,0,0.510759715185893,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,10,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0.0749361316901366,0,0.924368231396987,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,14,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,14,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,14.75,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,13.25,0,"http://rosettacode.org//wiki/Inheritance/Single",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,5,5,1,1,0,1,28.4,0,"http://rosettacode.org//wiki/Inheritance/Single",0.0138590629490111,0,0,0.985496741689968,0
0,0,0,0,0,1,0,0,3,1,0,0,3,3,0,0,0,0,0,0,21,21,0,0,0,0,22.57142857,0,"http://rosettacode.org//wiki/Singleton",0.072583936326195,0,0.00126481746503492,0.925272650997772,0
0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,7,7,0,0,0,0,20.71428571,0,"http://rosettacode.org//wiki/Sorting_algorithms/Sleep_sort",0.0159881634265122,0,0.00317044244520383,0.980188036072524,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,30,0,"http://rosettacode.org//wiki/Sorting_algorithms/Sleep_sort",0.000126568082283637,0,0.00123250637890195,0.998050047458921,0
0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,20,20,2,2,0,2,19.15,0,"http://rosettacode.org//wiki/Sort_an_array_of_composite_structures",0,0.0941526571574305,0,0.905116262250981,0
0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,22,2,"http://rosettacode.org//wiki/Sort_an_integer_array",0.00825235833028979,0,0.00219182801588964,0.988057111227532,0.000876621875224771
0,0,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,1,0,0,16,16,0,0,0,0,24.6875,2,"http://rosettacode.org//wiki/Sort_disjoint_sublist",0.022757633326044,0.17518184116581,0,0.79774709531448,0.00337211046415614
0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,1,0,0,0,0,12,11,1,0,0,0,23.66666667,0,"http://rosettacode.org//wiki/Sort_stability",0.0353777046348637,0,0,0.963891126446835,0
0,0,0,0,0,1,0,1,1,1,0,0,3,0,0,2,0,0,0,0,9,9,1,1,0,1,34.44444444,2,"http://rosettacode.org//wiki/Sort_using_a_custom_comparator",0.0685624453323307,0,0.00214377572883251,0.92842845812082,0
0,0,0,0,0,1,3,0,1,10,1,0,32,2,0,1,0,0,0,0,96,75,21,0,0,0,23.3125,0,"http://rosettacode.org//wiki/Soundex",0.17009670753041,0.137077941822021,0.125534334456597,0.56581450099598,0
0,0,0,0,0,0,37,0,0,1,0,0,5,0,0,5,0,0,0,0,123,122,1,0,0,0,30.17886179,1,"http://rosettacode.org//wiki/Soundex",0,0,1.00008621365066,0,0
0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,8,1,1,0,1,20.75,0,"http://rosettacode.org//wiki/Special_variables",0.00419950085861651,0,0.00311581063342707,0.990931040923587,0.00114840460453975
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,50.5,0,"http://rosettacode.org//wiki/Speech_synthesis",0,0,0,0.999413599447251,0
0,0,0,0,1,2,0,1,0,11,0,0,4,2,0,0,0,1,0,0,31,30,1,0,0,0,23.41935484,0,"http://rosettacode.org//wiki/Spiral_matrix",0.207066238523202,0,0,0.791520573529557,0
0,0,0,0,0,0,0,0,1,0,0,3,8,0,0,9,0,1,0,0,53,47,6,0,0,0,33.45283019,0,"http://rosettacode.org//wiki/Spiral_matrix",0.0550391198038486,0.239352777322653,0.0724553838969113,0.631977191037128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,16.57142857,0,"http://rosettacode.org//wiki/Spiral_matrix",0,0,0,0.999413012674469,0
0,0,0,0,1,9,0,0,10,9,0,0,9,5,1,28,0,4,0,0,108,105,0,0,3,0,38.57407407,1,"http://rosettacode.org//wiki/Stable_marriage_problem",0.67890095801643,0.24475143146486,0.0156868438945944,0.0553114120170675,0.001668339173611
0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,5,2,2,0,2,22.4,0,"http://rosettacode.org//wiki/Stack",0,0,0,0.9994109511645,0
0,0,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,1,0,0,15,15,0,0,0,0,21.93333333,0,"http://rosettacode.org//wiki/Stack",0.0717392669100467,0.0802985172987147,0,0.846938499400158,2.51926103075938e-05
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,22,0,0,0,0,22.63636364,0,"http://rosettacode.org//wiki/Stack",0,0.136067664024535,0,0.863137813247231,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,11.6,0,"http://rosettacode.org//wiki/Stack_traces",0,0,0.000382713300811069,0.999028247650867,0
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9,9,1,1,0,1,20.88888889,0,"http://rosettacode.org//wiki/Stack_traces",0.00422013475136624,0,0.000400958137233717,0.993965383962903,0.000807945172069307
0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,18,18,0,0,0,0,25.72222222,0,"http://rosettacode.org//wiki/Standard_deviation",0.0208726138989378,0.00686012245033063,0.012065146979667,0.959514110733852,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,31.66666667,0,"http://rosettacode.org//wiki/Standard_deviation",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,31,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0,0,0,0.999411981919485,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,70,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0.001967825100556,0,0.000805489803127919,0.996628129054402,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,63,0,"http://rosettacode.org//wiki/Hello_world/Standard_error",0,0,0.00147746747861509,0.997932267713587,0
0,0,0,0,1,0,0,0,2,0,1,0,3,0,0,0,0,1,0,0,19,19,0,0,0,0,22.68421053,3,"http://rosettacode.org//wiki/Sorting_algorithms/Stooge_sort",0.0708496817738285,0.172774823838442,0,0.750271442683765,0.00498552309005829
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,21,0,"http://rosettacode.org//wiki/Sorting_algorithms/Stooge_sort",0.00504700047384209,0,0,0.994344328325717,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,6,0,0,0,0,30.16666667,0,"http://rosettacode.org//wiki/Literals/String",0,0,0.00147746747861509,0.997932267713587,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,7,5,2,0,0,0,29.85714286,0,"http://rosettacode.org//wiki/String_append",0.0102147227979671,0,0,0.988984119704933,0.000169642453497503
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,33,0,"http://rosettacode.org//wiki/String_case",0,0,0,0.999412568692266,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,33,0,"http://rosettacode.org//wiki/String_case",0,0.172417143490637,0,0.826746924297491,0
0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,17.5,0,"http://rosettacode.org//wiki/String_concatenation",0.00601918494695473,0,0.00130535653443985,0.9920617947047,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,1,1,0,1,46.66666667,0,"http://rosettacode.org//wiki/String_interpolation_(included)",0,0.0862273363522156,0,0.913058304025419,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,2,1,1,0,1,29,0,"http://rosettacode.org//wiki/String_length",0,0.087874956365458,0,0.911406685723566,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,4,3,3,0,3,39.25,0,"http://rosettacode.org//wiki/String_length",0,0.183708348152716,0,0.815436996925923,0
0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4,3,1,0,0,0,15.75,0,"http://rosettacode.org//wiki/String_prepend",0.00601918494695473,0,0.00130535653443985,0.9920617947047,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,33,2,"http://rosettacode.org//wiki/Strip_a_set_of_characters_from_a_string",0,0.0862273363522156,0,0.913058304025419,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,24.85714286,0,"http://rosettacode.org//wiki/Strip_comments_from_a_string",0,0.0814055440277968,0,0.917887458560277,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,9,1,0,0,0,25.4,0,"http://rosettacode.org//wiki/Strip_control_codes_and_extended_characters_from_a_string",0,0,0.00547254302332935,0.99393536043063,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6,0,"http://rosettacode.org//wiki/Strip_control_codes_and_extended_characters_from_a_string",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,14,9,11,6,0,6,40.85714286,0,"http://rosettacode.org//wiki/Substring",0.00845431025576895,0.0152775408371365,0.00703458988141846,0.96858283671791,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,0,18.22222222,0,"http://rosettacode.org//wiki/Sum_and_product_of_an_array",0,0,0.000382713300811069,0.999028247650867,0
0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,8,8,0,0,0,0,24.125,0,"http://rosettacode.org//wiki/Sum_and_product_of_an_array",0.00646303606227203,0,0.00653636348904228,0.986381782579279,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,24,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0,0,0.999413012674469,0
0,0,0,0,0,3,0,0,2,0,0,3,11,1,0,3,0,1,0,0,49,44,5,0,0,0,32.53061224,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0.133040881519683,0.14978812730764,0.0700855951383253,0.645739149448371,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,11,0,0,0,0,20.45454545,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0,0,0.999413012674469,0
0,0,0,0,0,1,0,1,1,0,1,0,4,3,0,1,0,0,0,0,6,6,0,0,0,0,25.83333333,1,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0.0748667059078371,0.0688166116658022,0,0.855323105662806,0
0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,8,7,0,0,1,0,20.25,1,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0,0.182999109674437,0.0454195873679569,0.770724614154187,0
0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1,0,0,0,0,3,3,0,0,0,0,37.33333333,0,"http://rosettacode.org//wiki/Sum_multiples_of_3_and_5",0.0245041771813063,0,0.00271794407633848,0.972088013342222,0
0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,8,8,1,1,0,1,20.625,3,"http://rosettacode.org//wiki/Sum_of_a_series",0.0353731637548381,0,0.00614147884006988,0.957754654203792,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,21,20,0,0,1,0,20.28571429,0,"http://rosettacode.org//wiki/Sum_of_a_series",0.013448989252462,0.0131297763474378,0.0116055727178704,0.961147489520672,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,18,0,"http://rosettacode.org//wiki/Sum_of_a_series",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,9,1,1,0,1,22.22222222,1,"http://rosettacode.org//wiki/Sum_of_squares",0.00789371910646866,0.0355901820562333,0.00313058145246449,0.949665439433439,0.00304953858970382
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,7,1,1,0,1,23,1,"http://rosettacode.org//wiki/Sum_of_squares",0.0151925647111454,0,0,0.984158043144495,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,46,0,"http://rosettacode.org//wiki/Sum_of_squares",0,0,0,0.999411981919485,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,22.4,0,"http://rosettacode.org//wiki/Sum_of_squares",0,0,0.00313104026985541,0.996278963226564,0
0,0,0,0,1,1,0,0,4,6,0,0,5,2,1,7,1,3,0,0,73,72,3,3,1,3,32.39726027,3,"http://rosettacode.org//wiki/Sutherland-Hodgman_polygon_clipping",0.14161950739304,0.638311212349729,0,0.198319783057372,0.0196978438361316
0,0,0,0,0,0,0,1,2,3,0,0,6,1,0,2,0,0,0,0,15,13,2,0,0,0,29.6,2,"http://rosettacode.org//wiki/Symmetric_difference",0.0839428819294141,0,0.00646190087285526,0.90866520664351,0
0,0,0,0,1,4,0,2,3,0,1,0,14,0,0,0,0,1,0,0,30,22,7,0,1,0,25.1,2,"http://rosettacode.org//wiki/Symmetric_difference",0.274536781250873,0.115609558930317,0,0.607988997580785,0
0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,2,0,2,58,0,"http://rosettacode.org//wiki/System_time",0.00561807191344082,0,0,0.993771060679465,0
0,0,0,0,0,0,0,1,4,3,1,0,4,0,0,1,0,0,0,0,25,23,2,0,0,0,27.96,0,"http://rosettacode.org//wiki/Take_notes_on_the_command_line",0.0692629540547895,0.103223302581399,0,0.825210550495204,0.00128309709884417
0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,27.14285714,0,"http://rosettacode.org//wiki/User_input/Text",0.0376065405069274,0.0715503326468814,0,0.889996611485148,0
0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,21.14285714,0,"http://rosettacode.org//wiki/User_input/Text",0.0376065405069274,0.0715503326468814,0,0.889996611485148,0
0,0,0,0,0,2,0,1,3,1,0,0,3,0,0,2,0,0,0,0,33,33,0,0,0,0,27.12121212,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0.110460139399818,0,0,0.88850911350266,0
0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,0,70,70,3,3,0,3,34.62857143,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0,0.432723476515358,0.032314042152866,0.533757304751209,0
0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,4,1,0,0,0,25,25,0,0,0,0,40.96,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0,0.505306109432394,0.0585876449807448,0.434775084499535,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,37,1,0,0,0,24.36842105,0,"http://rosettacode.org//wiki/The_Twelve_Days_of_Christmas",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,54,0,"http://rosettacode.org//wiki/Tokenize_a_string",0,0,0,0.999413599447251,0
0,0,0,0,0,4,0,2,4,2,0,0,9,9,0,2,0,1,0,0,13,13,0,0,0,0,33.23076923,3,"http://rosettacode.org//wiki/Tokenize_a_string_with_escaping",0.291600501387038,0,0.00709430462765225,0.699552553303884,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,3,3,0,3,57,0,"http://rosettacode.org//wiki/Substring/Top_and_tail",0.00367021410705669,0,0,0.995724443123749,0
0,0,0,0,0,0,0,1,6,2,0,5,5,1,0,2,0,2,0,0,109,104,4,2,3,2,18.86238532,1.25,"http://rosettacode.org//wiki/Top_rank_per_group",0.104201633870996,0.276386943822177,0.0885431231620356,0.520438492216219,0.0090381556608755
0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,1,0,0,33,33,0,0,0,0,26.75757576,0,"http://rosettacode.org//wiki/Top_rank_per_group",0.00564858136502274,0.174638884550869,0,0.818203371635517,0.00062781618282238
0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,8,8,0,0,0,0,23.25,4,"http://rosettacode.org//wiki/Towers_of_Hanoi",0,0.394665024375883,0,0.604188494170438,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,24.4,0,"http://rosettacode.org//wiki/Towers_of_Hanoi",0,0,0,0.999413012674469,0
0,0,0,0,0,1,0,1,1,4,0,0,0,3,0,0,0,0,0,0,12,12,0,0,0,0,25.41666667,0,"http://rosettacode.org//wiki/Singly-linked_list/Traversal",0.0725878418499862,0,0,0.92653942730775,0
0,0,0,0,0,0,0,0,0,1,0,0,8,3,0,1,0,0,0,0,37,30,7,0,0,0,24.64864865,0,"http://rosettacode.org//wiki/Singly-linked_list/Traversal",0.0463639517489889,0,0.0152890761560123,0.937567576522327,0
0,0,0,0,1,7,0,1,3,8,0,0,4,8,0,1,0,1,0,0,60,59,1,0,0,0,27.83333333,2,"http://rosettacode.org//wiki/Tree_traversal",0.372522107542556,0,0,0.625418528951813,0
0,0,0,0,0,0,2,0,1,0,0,18,10,0,0,3,0,1,0,0,76,72,1,0,3,0,26.11842105,0,"http://rosettacode.org//wiki/Tree_traversal",0,0.623597960229714,0.374960055980641,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,31.71428571,0,"http://rosettacode.org//wiki/Tree_traversal",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,21,15,7,1,0,1,33.33333333,0,"http://rosettacode.org//wiki/Trigonometric_functions",0.0332189872137594,0,0.000181357345001294,0.965873970113554,0
0,0,0,0,3,10,0,10,1,6,1,3,4,0,0,7,0,3,0,3,76,71,0,0,5,0,31.61842105,0.6,"http://rosettacode.org//wiki/Truth_table",0.79496989264014,0.0799264328023416,0,0.12122538055778,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,47,0,"http://rosettacode.org//wiki/URL_decoding",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,36,0,"http://rosettacode.org//wiki/URL_encoding",0,0.0749361316901366,0,0.924368231396987,0
0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,0,0,0,0,41,41,10,10,0,10,78.04878049,0,"http://rosettacode.org//wiki/URL_parser",0.0283309751601056,0.039155083985261,0.0105202832007339,0.921225793977471,0
0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,9,9,1,1,0,1,20.55555556,0,"http://rosettacode.org//wiki/Undefined_values",0.00823172443754034,0,0.00490668051208299,0.985022768188215,0.00121708130769522
